squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,Popular,houseAge,numNonGuestRooms,grossLivingArea
6396,71,0,0,40,28917,6,6,1,0,413,3302,682,0,9,643620.5,0,21,62,1999
41972,18,0,1,49,40098,7,7,1,0,842,820,846,0,0,4206464.5,1,31,18,39464
94311,11,1,0,47,89062,8,1,0,1,3619,128,868,0,7,9439790.7,0,19,4,89696
10714,41,0,1,98,23803,5,6,0,1,2598,1190,631,1,6,1075982.6,0,30,35,6295
11259,26,0,1,82,34780,10,4,1,0,902,3876,125,1,7,1134964.0,1,16,19,6356
52680,10,0,1,79,10177,6,4,0,1,5687,2005,242,0,0,5274696.1,0,35,10,44746
62711,60,0,0,29,42211,8,10,0,1,4484,5437,329,0,6,6272944.7,0,19,54,52461
19268,12,1,0,77,38471,3,5,1,0,1133,5202,357,1,3,1938014.0,0,16,9,12576
36119,39,1,0,46,16503,7,4,0,1,3958,3737,889,1,3,3620813.9,0,7,36,27535
28394,53,0,0,7,81916,8,8,0,1,63,8840,328,0,2,2840816.3,0,23,51,19163
20392,33,1,0,84,53104,10,5,0,1,1256,7011,171,1,2,2046763.7,0,19,31,11954
28183,81,0,0,52,44087,5,2,1,1,2798,5783,525,1,10,2821593.3,0,33,71,19077
92188,14,0,1,95,5286,10,2,1,1,61,7526,693,0,0,9227140.6,1,30,14,83908
29815,28,0,0,77,46462,9,7,0,1,3530,2821,663,0,0,2989048.5,0,31,28,22801
50219,96,1,0,54,23667,9,6,0,1,8051,8796,965,1,0,5025975.3,0,23,96,32407
70399,14,0,1,85,82950,6,5,0,1,8009,9856,255,0,4,7048784.3,0,13,10,52279
28790,52,1,0,15,13856,7,6,1,1,1238,5370,218,0,4,2883447.1,0,5,48,21964
92962,7,1,1,37,32437,5,1,1,0,6581,1046,315,0,3,9304587.0,1,26,4,85020
34245,2,1,0,85,50891,4,4,1,1,251,3567,918,1,5,3430728.0,0,16,-3,29509
54677,64,1,1,94,77132,2,10,1,0,1236,3643,537,1,2,5477618.6,1,30,62,49261
74227,84,1,0,5,98736,7,7,1,0,4609,7857,378,0,5,7427853.0,0,26,79,61383
94939,46,1,1,48,55155,9,10,1,0,9164,9600,351,1,7,9503765.9,1,17,39,75824
48884,58,1,0,32,15276,1,7,1,0,311,1098,729,0,9,4895277.0,0,16,49,46746
10638,39,0,0,33,64229,5,4,0,1,3142,3829,138,1,10,1066200.6,0,10,29,3529
90315,61,1,1,91,21653,7,7,1,1,5604,3492,490,1,7,9044477.4,1,32,54,80729
17633,28,0,0,83,83228,6,2,1,0,1644,8999,162,1,2,1767487.3,0,13,26,6828
63242,45,0,1,18,63066,4,10,0,1,6932,5206,340,1,1,6327623.7,0,9,44,50764
79344,46,1,1,42,19012,2,3,1,0,8088,4938,744,1,7,7945562.1,1,35,39,65574
72093,48,0,1,92,83520,8,1,1,0,4805,7,148,0,9,7223902.5,1,21,39,67133
47019,35,0,1,9,60947,8,4,0,0,2005,1643,694,1,6,4706162.0,0,6,29,42677
34666,75,1,1,14,28826,5,2,1,1,9405,9154,186,1,6,3477313.2,1,24,69,15921
93509,28,1,1,62,48468,6,2,1,1,72,9223,731,1,6,9361261.2,1,34,22,83483
13583,42,1,0,32,42009,7,2,1,1,4519,3442,911,0,10,1364589.5,0,11,32,4711
19649,11,0,1,83,87255,4,4,1,0,595,6282,795,1,2,1970018.9,1,27,9,11977
22821,64,1,1,14,66304,9,8,1,1,2060,103,491,1,2,2289134.3,1,33,62,20167
67020,71,1,1,38,64361,4,7,0,0,3647,997,640,0,1,6711051.5,0,11,70,61736
49094,30,1,0,49,90656,9,2,0,1,4934,3570,625,1,8,4916616.1,0,5,22,39965
25269,88,0,0,92,86720,6,7,1,1,3464,5175,693,1,1,2530193.9,0,7,87,15937
71989,41,0,0,77,50519,2,3,0,0,7290,4027,337,1,4,7204744.3,0,23,37,60335
73180,1,1,1,54,38386,9,7,0,0,3340,452,784,1,10,7325717.1,0,15,-9,68604
18926,58,1,1,84,32618,6,4,1,0,5353,4021,442,1,8,1908217.8,1,28,50,9110
98045,4,1,1,8,78526,4,5,0,0,9321,2416,570,1,0,9814193.2,0,24,4,85738
51589,83,0,1,43,55528,6,10,1,0,7867,7522,819,1,5,5167451.8,1,28,78,35381
24390,75,1,0,44,70527,10,9,0,0,7295,6840,235,0,1,2446317.2,0,34,74,10020
75890,10,0,1,59,33129,9,5,0,1,270,3676,744,0,8,7597786.1,0,25,2,71200
29220,9,0,1,59,33789,7,6,1,0,391,8842,706,0,0,2929116.4,1,32,9,19281
72433,57,1,1,18,69864,7,7,0,0,6995,8567,276,1,0,7250644.1,0,25,57,56595
57467,98,0,0,64,24393,7,3,0,0,661,9428,600,1,2,5749361.3,0,33,96,46778
81482,76,1,0,9,56103,1,7,0,0,2265,3606,281,0,6,8153070.7,0,29,70,75330
61346,69,0,1,52,63238,7,10,0,1,7427,5864,207,1,10,6141452.9,0,17,59,47848
80915,23,1,1,67,46095,9,6,1,1,5351,1864,569,0,0,8104297.2,1,34,23,73131
65479,74,0,1,35,99953,10,5,0,1,9347,1817,460,0,10,6552454.0,0,26,64,53855
48302,22,1,0,13,82376,2,9,0,0,9855,6297,543,1,1,4833604.7,0,9,21,31607
76690,21,1,1,99,91395,1,1,1,1,611,2112,181,1,8,7682267.0,1,36,13,73786
24213,31,1,1,93,51767,1,7,1,0,1561,1228,653,0,5,2431969.4,1,32,26,20771
78183,65,1,1,86,3648,7,9,0,1,8682,588,748,1,4,7829898.7,0,19,61,68165
99323,35,0,1,28,69665,6,7,0,0,6346,6556,280,1,3,9939399.8,0,8,32,86141
67491,21,0,0,57,5308,6,7,1,0,1253,1592,254,1,0,6750826.7,0,19,21,64392
76635,6,1,1,1,73981,2,5,0,0,981,5857,949,1,1,7669791.9,0,27,5,68848
45070,100,0,0,92,21335,9,9,1,0,1333,989,885,1,0,4510977.7,0,29,100,41863
62381,58,1,0,44,22862,1,4,1,0,1809,2821,734,1,6,6243323.3,0,23,52,57017
98543,2,1,0,44,88249,1,3,0,1,2955,6151,661,0,7,9860222.2,0,34,-5,88776
13972,39,0,0,8,91674,2,2,0,0,1477,3153,952,1,2,1397748.9,0,17,37,8390
71567,70,0,1,94,64245,10,8,0,0,5968,1718,985,0,4,7166917.2,0,34,66,62896
36804,99,0,0,12,76338,2,8,0,0,6951,6584,594,1,6,3681839.6,0,30,93,22675
21297,71,1,1,14,75154,2,3,1,1,8198,4951,111,0,4,2136801.5,1,31,67,8037
88102,51,1,0,70,42082,8,3,1,0,7245,6073,496,1,9,8821018.6,0,10,42,74288
72596,91,0,0,90,32957,7,6,1,0,9595,1266,156,1,0,7262781.5,0,11,91,61579
70763,4,1,0,38,18220,10,4,1,0,7098,5958,484,0,9,7082373.5,0,11,-5,57223
12002,58,0,0,41,2764,8,8,1,0,1718,3877,867,1,1,1203664.5,0,31,57,5540
26146,34,0,1,98,431,7,9,1,1,2060,7566,680,1,7,2627462.1,1,15,27,15840
13716,62,0,1,98,61202,6,8,0,1,5967,1070,911,0,10,1382883.0,0,36,52,5768
23281,32,1,1,52,87667,9,10,1,1,3681,3220,422,1,3,2339782.0,1,6,29,15958
56086,3,1,0,46,52007,6,2,0,1,2853,1194,863,0,1,5615576.1,0,5,2,51176
19014,67,1,0,89,82387,8,2,0,0,3330,8941,550,0,6,1912984.9,0,27,61,6193
80808,59,1,0,1,18733,7,5,0,0,3879,8229,434,0,5,8085990.4,0,22,54,68266
83602,5,0,1,2,48528,9,7,1,0,8993,8003,496,1,5,8365162.1,1,35,0,66110
99767,27,0,1,79,46530,2,8,1,0,520,7948,495,1,2,9985836.8,1,8,25,90804
60675,32,1,0,51,97066,9,7,1,0,5953,6958,260,0,6,6075733.2,0,24,26,47504
20210,2,1,0,78,77066,1,8,1,0,2811,9309,218,0,4,2029228.7,0,19,-2,7872
28694,82,0,0,20,44298,2,3,1,1,3206,2352,310,1,3,2870499.1,0,35,79,22826
45521,53,0,0,32,26627,9,9,1,1,8643,2999,670,0,7,4554205.1,0,35,46,33209
55727,46,0,0,77,94339,5,5,0,0,5811,42,183,0,2,5574845.6,0,10,44,49691
17307,20,1,0,66,81794,5,8,1,1,2317,5409,692,0,2,1740869.6,0,20,18,8889
86474,98,0,0,33,50147,1,6,0,0,1928,4232,220,0,7,8649993.4,0,22,91,80094
6012,53,1,0,38,96011,8,7,1,0,392,2928,423,0,4,607323.3,0,13,49,2269
34061,43,0,0,90,26346,3,1,0,0,1616,6765,534,1,9,3407529.3,0,33,34,25146
48458,82,1,0,72,98206,3,6,1,1,5447,7360,308,0,6,4851198.2,0,24,76,35343
89618,49,1,0,36,30029,1,6,0,1,4321,9355,752,1,0,8969519.6,0,20,49,75190
21865,24,0,1,79,50297,10,5,0,0,2324,4385,932,1,3,2191960.3,0,33,21,14224
30817,48,0,0,63,26230,9,3,0,0,2444,9730,961,1,3,3086005.3,0,13,45,17682
16006,69,1,1,26,6423,7,10,1,0,3565,742,405,1,3,1610901.0,1,36,66,11294
70517,37,0,0,1,67679,5,6,0,1,9373,6035,184,1,5,7052408.2,0,24,32,54925
55592,68,0,1,10,80811,7,6,0,0,7719,4694,372,1,0,5564877.1,0,5,68,42807
94388,7,1,0,81,41690,8,8,1,0,7739,1176,741,0,8,9446167.6,0,30,-1,84732
18041,90,1,0,99,90750,6,8,1,0,1064,653,221,1,3,1817658.6,0,20,87,16103
18220,91,0,1,97,50508,8,4,1,0,2604,5842,838,1,2,1833031.3,1,13,89,8936
39342,7,1,1,84,88712,5,7,0,1,1003,2398,385,1,2,3946165.4,0,32,5,35556
66570,59,0,0,2,85412,7,10,1,1,2628,7837,754,1,6,6657976.8,0,18,53,55351
34592,100,0,1,33,63748,1,7,1,0,7356,2228,264,1,5,3465076.4,1,32,95,24744
38700,25,1,1,26,101,4,7,0,1,5100,5564,956,1,8,3880396.6,0,30,17,27080
32060,25,0,1,97,43201,8,9,0,1,9618,9072,814,0,8,3211741.7,0,9,17,12556
8305,86,0,0,83,36778,9,9,0,1,1648,3165,766,0,4,838488.1,0,25,82,2726
40080,50,0,0,82,11062,8,8,0,0,5973,2871,484,0,0,4011225.8,0,8,50,30752
89335,66,1,1,54,25219,7,2,0,1,9808,4039,425,0,8,8938823.4,0,22,58,75063
78546,92,0,1,84,52906,10,6,0,1,978,3244,530,1,4,7864949.1,0,35,88,73794
50066,63,0,1,67,81340,8,5,0,1,8716,6542,465,0,1,5015729.8,0,28,62,34343
37008,61,1,1,75,13250,6,3,1,0,309,5249,463,0,7,3708694.3,1,13,54,30987
32876,98,1,1,32,48832,7,9,1,1,3289,8595,121,0,8,3299047.8,1,18,90,20871
98266,14,1,1,42,27552,8,10,1,1,6293,8164,1000,0,9,9838529.0,1,36,5,82809
53665,66,1,1,81,16527,10,3,1,0,1788,6553,204,1,8,5379979.2,1,24,58,45120
33469,98,1,1,91,29874,7,7,0,0,6871,4561,293,0,8,3362757.6,0,10,90,21744
42578,49,1,1,23,3339,7,8,1,0,6690,3789,964,1,6,4264812.3,1,13,43,31135
64329,25,1,0,44,54901,4,5,0,1,7313,2455,634,1,5,6436473.9,0,7,20,53927
29512,96,0,1,26,49748,2,8,1,1,6556,9398,170,0,9,2955396.2,1,14,87,13388
32709,47,1,1,80,86465,1,3,0,1,2548,2351,162,0,5,3284181.6,0,20,42,27648
29271,70,0,1,98,33402,10,3,1,1,3470,5717,429,0,6,2938810.1,1,5,64,19655
15542,19,0,0,27,48610,8,7,0,0,563,6368,615,0,5,1556824.6,0,30,14,7996
94951,52,0,1,80,45083,8,4,1,1,4121,3981,261,1,3,9498811.4,1,12,49,86588
12296,54,1,0,45,44308,9,10,1,1,1449,8183,127,1,0,1233872.8,0,18,54,2537
42390,17,0,0,96,16776,5,1,0,0,7796,7032,462,1,0,4245306.1,0,25,17,27100
70576,66,1,0,7,75420,4,7,0,0,6411,6596,684,1,9,7061024.3,0,13,57,56885
22232,24,0,1,52,20211,5,9,1,1,135,1819,882,1,8,2230267.5,1,21,16,19396
31368,78,1,0,86,96715,4,5,1,1,6510,4644,682,1,0,3142605.7,0,19,78,19532
40939,60,1,0,6,67333,4,7,0,1,9386,4038,956,0,8,4097363.7,0,9,52,26559
84892,59,0,0,46,1488,6,10,0,1,271,6059,556,1,3,8492982.7,0,19,56,78006
43332,60,0,1,24,16226,5,5,0,1,9557,9617,321,0,4,4336691.2,0,24,56,23837
39445,100,0,0,66,31733,10,5,1,1,1391,4942,992,0,10,3947777.0,0,36,90,32120
82032,78,1,0,64,11922,9,10,0,0,6972,9105,883,1,8,8209534.4,0,22,70,65072
43432,44,0,1,34,780,1,4,1,0,2077,3329,377,0,6,4347238.0,1,16,38,37649
80988,34,0,1,57,56385,6,10,0,1,8135,7450,321,1,10,8104253.5,0,11,24,65082
99444,68,1,0,60,93693,2,4,1,0,5643,4783,834,0,5,9947284.1,0,5,63,88184
37618,57,0,0,45,59333,2,3,0,1,3892,7379,638,1,9,3766350.8,0,18,48,25709
63973,18,1,0,78,40739,1,10,0,1,6770,339,937,1,10,6405935.2,0,24,8,55927
99107,54,0,1,65,88495,3,4,0,1,5522,7622,194,1,3,9916550.8,0,8,51,85769
71519,12,0,1,80,24484,1,8,0,0,9982,6232,800,1,2,7156303.2,0,14,10,54505
91841,77,0,0,14,19103,5,2,0,1,8782,3254,955,0,0,9185367.1,0,15,77,78850
28467,98,1,1,70,90596,7,6,0,0,4314,9569,658,1,10,2855561.9,0,7,88,13926
77075,52,1,0,11,13884,10,10,1,1,1768,9928,430,0,4,7713855.2,0,24,48,64949
91776,26,0,0,72,92099,10,1,1,1,1303,4952,712,1,4,9184100.1,0,25,22,84809
69948,45,1,1,59,38826,10,3,0,0,5632,6000,301,0,3,7006951.7,0,9,42,58015
68593,3,1,1,65,78866,3,3,0,1,5603,9225,540,1,7,6867934.1,0,5,-4,53225
56774,50,1,0,23,45524,7,4,1,0,5989,186,469,0,3,5682955.5,0,31,47,50130
84577,63,0,1,64,43522,6,7,1,0,9411,4095,400,0,0,8467175.1,1,35,63,70671
78835,77,0,0,84,40276,3,6,1,1,1071,6437,771,0,1,7887862.2,0,24,76,70556
59073,82,0,1,38,50312,1,5,1,0,8036,9658,303,1,2,5909662.3,1,23,80,41076
20968,48,1,0,6,39273,3,6,1,0,3747,1117,656,1,6,2100783.2,0,34,42,15448
64244,20,1,0,82,89404,6,9,1,1,5461,798,426,0,6,6435074.1,0,5,14,57559
54133,1,0,1,89,49508,2,3,1,0,2192,4801,195,0,2,5426671.3,1,33,-1,46945
90842,60,1,1,25,25975,3,6,0,0,3501,8720,152,0,5,9092168.5,0,31,55,78469
51780,83,0,0,88,3391,3,8,0,0,540,4699,879,0,4,5184160.1,0,5,79,45662
38722,91,1,0,22,20239,5,5,1,0,4316,6127,738,0,2,3876450.8,0,18,89,27541
51127,85,1,0,66,53060,2,2,0,0,391,4578,127,0,5,5119947.6,0,30,80,46031
31802,100,0,0,80,6094,7,3,0,1,3049,6665,476,1,10,3184469.0,0,36,90,21612
26770,8,1,1,69,79970,10,8,1,0,6924,6367,940,1,2,2687139.6,1,10,6,12539
63839,58,1,1,2,92707,4,6,0,1,6200,882,302,0,6,6389327.9,0,7,52,56455
56181,76,0,1,98,27961,4,4,0,0,4581,8060,953,0,7,5630006.6,0,30,69,42587
91757,82,0,0,78,92525,8,4,1,1,5258,1106,628,0,6,9182239.2,0,14,76,84765
54200,51,0,0,43,34559,2,5,1,1,9853,858,869,0,3,5423195.0,0,16,48,42620
29788,61,0,0,68,65901,2,3,1,1,6551,5740,782,0,1,2983377.1,0,15,60,16715
29180,7,1,0,1,71840,5,8,0,0,3218,2990,753,1,10,2923248.9,0,27,-3,22219
30630,62,0,1,65,24522,1,5,0,0,2190,295,965,1,4,3072463.6,0,30,58,27180
81114,23,0,1,89,34182,6,2,1,0,1629,8207,813,0,9,8118084.7,1,19,14,70465
96016,48,0,1,35,76744,6,4,0,1,269,1613,300,1,1,9605401.8,0,28,47,93834
92508,60,0,0,88,67387,6,7,1,1,1551,4343,271,1,4,9257332.6,0,20,56,86343
38804,18,1,0,45,39560,4,2,0,0,5441,2726,925,0,1,3885083.0,0,26,17,29712
34830,92,1,0,85,74921,3,4,1,0,3930,3923,833,1,2,3488181.3,0,23,90,26144
48540,42,0,0,27,98742,4,5,1,1,5751,8410,489,1,4,4856286.6,0,10,38,33890
25680,51,1,0,11,39163,9,8,0,1,8681,5729,829,1,2,2573981.9,0,17,49,10441
73224,66,0,0,74,2142,2,3,1,1,7771,4695,941,0,3,7330502.1,0,5,63,59817
29589,45,1,1,76,83674,3,1,1,0,3703,2398,130,0,1,2973362.6,1,20,44,23358
96469,21,1,0,13,7761,2,9,0,0,7532,2509,416,0,8,9651382.4,0,32,13,86012
35039,19,0,1,22,4336,6,2,0,1,2052,9163,979,1,3,3511457.4,0,32,16,22845
99592,47,1,0,61,41554,7,5,1,1,9635,3509,360,1,3,9963329.7,0,29,44,86088
70433,41,1,0,1,59694,5,8,0,0,3499,6731,160,0,4,7045037.8,0,8,37,60043
73644,18,0,0,7,87197,9,4,0,0,4485,5615,345,0,4,7365392.8,0,28,14,63199
77211,47,0,1,84,2192,7,9,0,1,5620,7860,554,1,4,7725844.6,0,20,43,63177
36429,8,0,1,29,15705,5,7,1,0,9275,4841,152,0,0,3651244.9,1,7,8,22161
90334,44,1,0,6,81833,10,1,1,1,2390,828,413,1,4,9037622.0,0,36,40,86703
51993,59,1,1,33,34373,6,10,0,1,7531,6585,891,0,6,5208507.3,0,13,53,36986
44476,27,0,1,13,14585,9,10,0,0,9906,3023,101,0,2,4450503.3,0,13,25,31446
31661,52,0,0,18,95986,8,5,1,1,7968,5941,249,1,8,3168722.0,0,6,44,17503
68275,93,0,1,54,82905,4,6,1,0,3586,6606,104,1,6,6833270.0,1,6,87,57979
85429,60,1,1,57,75588,7,6,1,1,1421,6473,405,0,8,8553293.6,1,10,52,77130
90162,71,1,1,27,52536,3,4,1,0,2569,2826,909,1,1,9023922.2,1,34,70,83858
81619,82,1,1,70,53446,10,5,0,1,1562,6165,478,0,10,8173020.4,0,12,72,73414
65324,7,0,1,8,53047,9,6,0,0,9016,2528,549,0,7,6538401.9,0,17,0,53231
24525,35,0,1,73,78932,4,8,0,0,154,530,445,0,6,2461959.9,0,17,29,23396
20949,5,1,1,22,26964,4,8,0,0,3137,6117,747,0,10,2102983.3,0,13,-5,10948
23609,14,0,0,68,24913,7,8,1,1,6808,1942,468,0,3,2364571.7,0,9,11,14391
68084,35,0,0,8,40586,7,3,0,1,9896,7245,158,0,9,6809686.9,0,17,26,50785
73406,72,1,0,75,77874,4,6,0,1,6128,116,915,0,2,7351988.7,0,19,70,66247
50638,65,1,0,54,62598,7,5,0,0,4071,2714,916,1,6,5068736.6,0,10,59,42937
73337,30,0,1,5,90306,3,3,0,0,9487,5697,949,0,5,7337758.5,0,21,25,57204
95339,87,0,0,15,70589,9,4,1,0,4878,4810,142,1,3,9535650.3,0,23,84,85509
63237,8,1,0,49,23635,3,9,1,1,6344,7812,197,0,5,6330589.9,0,17,3,48884
30831,27,0,0,13,37790,8,10,1,1,173,6677,966,1,8,3084723.8,0,28,19,23015
57897,21,1,0,96,98705,4,3,0,0,3678,5344,910,0,6,5801637.3,0,33,15,47965
87418,73,0,0,7,26313,8,1,1,1,8759,196,203,1,10,8743030.5,0,31,63,78260
20640,17,0,0,91,21471,2,9,0,0,5011,9512,736,1,0,2073310.5,0,11,17,5381
35634,77,0,1,50,21065,7,4,1,1,8120,9651,462,0,1,3568972.8,1,28,76,17401
87156,49,1,0,44,94383,9,2,0,1,5224,968,798,0,9,8722474.9,0,7,40,80166
80556,1,0,1,54,3902,5,6,0,0,9757,6059,650,1,7,8062244.1,0,35,-6,64090
70942,36,1,1,28,34429,5,9,0,1,7964,2118,265,0,3,7102693.9,0,7,33,60595
38688,76,1,0,80,73628,4,7,1,1,5616,6072,155,0,2,3877141.2,0,14,74,26845
83937,30,0,0,85,50195,5,8,0,0,7175,6014,933,0,1,8396191.2,0,14,29,69815
92655,54,0,0,77,12209,7,4,0,0,4932,4411,765,1,4,9267281.6,0,30,50,82547
35110,28,1,1,84,7687,6,8,1,1,9928,699,439,0,0,3526172.5,1,31,28,24044
61208,51,1,0,39,86241,2,6,0,1,4494,71,112,1,10,6126371.1,0,5,41,56531
47781,49,0,0,37,16377,6,8,1,1,6426,3436,993,1,4,4779776.3,0,33,45,36926
23737,25,1,1,11,58841,3,6,0,0,4514,5604,997,0,0,2380599.3,0,23,25,12622
83460,34,0,0,69,23734,4,5,0,1,3231,1741,841,1,10,8347291.7,0,9,24,77647
55736,64,1,1,47,59881,10,5,1,1,5234,5172,672,0,2,5582770.7,1,9,62,44658
15429,27,1,1,46,73305,7,5,0,0,1436,7852,164,0,0,1550188.1,0,35,27,5977
74290,38,1,0,8,52850,5,6,0,0,6893,6800,624,0,10,7433059.6,0,20,28,59973
85256,68,0,0,45,56640,4,1,0,0,2638,7455,403,1,0,8530096.9,0,7,68,74760
13414,59,1,1,16,81829,4,6,1,1,6223,571,477,0,5,1350225.4,1,12,54,6143
91716,7,1,1,97,69278,8,5,1,0,9715,8665,352,1,4,9184104.6,1,20,3,72984
95828,54,1,0,62,76615,6,10,1,1,1745,5190,269,1,4,9589468.4,0,32,50,88624
98478,7,0,1,19,44583,5,7,1,0,3514,3090,867,0,2,9852730.7,1,19,5,91007
70874,99,1,1,51,11943,8,7,0,0,6049,3511,428,0,2,7097321.1,0,15,97,60886
78217,78,0,0,73,34686,3,1,0,0,7391,1085,907,0,2,7828401.3,0,23,76,68834
81101,65,0,1,87,46040,4,4,0,1,5698,1807,233,1,4,8118370.7,0,9,61,73363
46883,49,0,0,53,80204,8,2,1,1,9286,4266,845,1,3,4691844.9,0,17,46,32486
69319,38,0,0,89,39675,1,1,0,0,1787,1635,731,0,8,6936067.9,0,7,30,65166
95288,45,1,1,80,81916,6,1,1,1,3179,1201,520,1,2,9543817.0,1,16,43,90388
50589,75,0,0,52,82206,10,3,1,1,3824,8806,185,0,9,5061508.8,0,18,66,37774
65155,69,1,0,46,26367,1,4,0,1,4546,1801,654,0,3,6521547.4,0,32,66,58154
25386,30,1,0,35,96357,3,10,0,0,5449,3239,343,1,8,2543209.1,0,25,22,16355
88561,37,1,0,49,11254,6,4,1,0,4582,9155,726,1,1,8860454.4,0,32,36,74098
71676,13,1,1,49,34,5,7,1,0,1318,544,283,1,6,7178514.9,1,17,7,69531
82016,15,0,0,93,96050,5,4,0,1,839,3501,680,0,9,8211272.4,0,12,6,76996
21698,75,1,1,59,79997,1,1,0,1,518,7075,331,0,2,2179801.1,0,25,73,13774
16114,98,1,1,25,32522,7,2,1,1,3474,1546,460,1,1,1620468.0,1,6,97,10634
55707,7,0,0,33,55496,5,7,0,1,9279,1236,417,1,3,5573001.4,0,12,4,44775
53633,48,1,0,43,58011,5,3,1,0,6352,4931,774,0,6,5370339.0,0,16,42,41576
29578,2,0,0,5,71220,4,4,1,1,9253,949,489,0,9,2959100.3,0,23,-7,18887
51757,95,0,1,23,1745,5,6,0,1,9496,8665,943,1,6,5178222.9,0,17,89,32653
80386,41,1,1,4,46734,5,10,1,1,9196,7861,521,0,3,8045146.4,1,32,38,62808
60136,32,0,1,54,20364,5,3,0,0,8341,4965,152,1,4,6020434.5,0,31,28,46678
15850,99,0,1,96,87877,1,3,0,0,5326,8976,501,0,1,1596900.0,0,16,98,1047
29362,2,0,1,44,7356,1,1,1,1,1979,5794,424,1,9,2940727.0,1,26,-7,21165
60366,51,0,1,26,88209,3,9,0,1,8647,6470,687,0,2,6042370.5,0,21,49,44562
18586,93,0,1,16,30288,6,5,1,0,7588,3667,324,1,8,1862622.7,1,29,85,7007
69443,27,0,1,30,60701,2,7,0,0,7624,1278,294,1,1,6947198.3,0,33,26,60247
21015,37,1,0,97,43938,5,6,0,0,2865,4679,527,0,9,2107213.3,0,33,28,12944
79337,83,0,0,70,55727,5,9,1,0,9559,9783,918,1,5,7940161.6,0,10,78,59077
84947,54,0,0,68,53510,5,7,1,1,1588,6315,675,1,1,8498951.4,0,12,53,76369
99665,16,1,1,52,17077,1,9,1,1,136,5779,392,1,9,9976093.0,1,36,7,93358
25493,31,0,0,97,43440,2,4,1,1,6999,2669,187,1,3,2555724.7,0,9,28,15638
50580,57,1,1,76,7583,4,4,1,0,1593,7912,678,1,1,5072667.8,1,18,56,40397
71040,40,0,1,49,27973,4,3,0,1,6467,6178,644,0,6,7110801.5,0,11,34,57751
63320,3,1,1,3,13015,9,2,1,1,4182,5340,126,0,8,6338701.3,1,33,-5,53672
50465,68,0,1,62,56602,7,6,0,1,3513,3635,401,1,3,5051447.4,0,32,65,42916
65919,40,1,0,82,30941,9,4,0,1,8500,2426,707,1,1,6596228.3,0,13,39,54286
76489,43,0,1,27,44513,9,7,1,0,2458,5949,601,1,8,7655928.2,1,34,35,67481
50093,89,0,1,5,46453,8,1,1,1,6873,7662,536,0,10,5013597.9,1,17,79,35022
50118,80,1,0,76,39767,3,1,0,1,7483,8194,687,0,0,5016630.8,0,28,80,33754
25309,28,1,0,53,64682,4,6,1,0,923,821,358,0,9,2535294.2,0,14,19,23207
98191,17,1,0,77,90287,8,5,1,1,6782,4950,660,0,4,9828436.0,0,6,13,85799
94990,23,0,1,47,26015,5,2,0,0,2531,8669,725,0,9,9504433.8,0,8,14,83065
18281,9,1,0,76,89508,4,3,0,1,9815,140,343,0,4,1840231.6,0,10,5,7983
64879,80,0,1,12,40356,9,4,0,1,5685,6810,914,1,1,6491104.1,0,5,79,51470
54812,88,0,0,27,48822,2,7,0,0,8509,8693,823,0,7,5482093.0,0,36,81,36787
27253,19,1,0,81,17039,5,5,0,0,9476,7523,464,1,1,2736783.0,0,16,18,9790
17357,42,0,0,20,39233,6,5,1,0,5688,9409,221,0,4,1738079.8,0,28,38,2039
54097,26,0,0,98,42242,2,9,0,1,6986,8792,181,0,5,5416865.6,0,10,21,38138
95281,22,1,0,8,17132,8,10,1,1,5252,4489,537,0,1,9533000.0,0,36,21,85003
69440,90,0,1,76,59457,7,9,0,0,3678,1227,520,0,2,6950509.4,0,22,88,64015
44395,1,1,0,1,15234,8,5,1,0,8789,9504,685,1,3,4443692.2,0,14,-2,25417
48270,60,1,1,85,81900,6,10,0,0,6828,3382,935,0,6,4838349.0,0,16,54,37125
30572,24,0,0,56,32061,3,9,0,0,171,2208,401,1,2,3058110.8,0,18,22,27792
63719,35,0,1,25,12297,7,1,0,0,2342,121,794,1,0,6375632.2,0,34,35,60462
45827,61,1,1,60,26520,9,7,0,0,2199,5768,240,1,6,4590725.6,0,20,55,37620
70488,61,1,0,35,67659,3,7,0,1,7391,5950,345,0,10,7054483.0,0,6,51,56802
79822,67,1,0,30,76857,3,5,0,1,5413,615,706,1,2,7987847.3,0,23,65,73088
27171,63,1,0,93,64977,9,7,0,0,1981,546,681,1,9,2724534.7,0,29,54,23963
58330,58,1,1,2,26565,4,7,0,0,473,781,186,1,10,5837640.2,0,34,48,56890
87826,10,1,0,45,95822,9,8,1,0,5553,9640,711,1,2,8790247.7,0,29,8,71922
49389,13,0,0,10,64991,10,1,1,1,8664,1479,646,1,6,4940959.3,0,33,7,38600
56931,60,1,0,91,8545,9,7,0,0,3285,9889,905,1,5,5704458.4,0,32,55,42852
66503,73,1,1,13,15190,5,2,1,1,6051,5240,137,0,1,6655758.0,1,36,72,55075
88112,77,0,0,68,6319,5,3,1,1,9760,6910,882,0,6,8813820.1,0,5,71,70560
43587,83,0,0,26,7076,10,9,1,0,8824,818,591,1,3,4360172.5,0,21,80,33354
